,Id,Partner,PartnerExposureDate,Total Impressions,LogoImpressions,FollowerInteractionRate,BrandExposureValue,Engagement,ServiceType
1492,1844205149,Rakuten,1/20/2023 3:23:56 AM,257041.0,45095.0,0.0005373950766324,71.63418,4358,Twitter
1493,-75646136,Rakuten,1/20/2023 3:31:58 AM,25258.0,4432.0,0.0154759557786506,89.80269,2041,Instagram
1494,-615830446,Rakuten,1/20/2023 3:37:32 AM,17361.0,3046.0,0.0035590731476642,25.91071,143,Twitter
1495,-209271978,Rakuten,1/20/2023 7:37:00 AM,8215.0,1442.0,0.0009704872343602,8.891035,39,Twitter
1496,-179135717,Rakuten,1/20/2023 10:18:30 AM,8059.0,1414.0,0.0008953664784738,6.354457,36,Twitter
1497,779618801,Rakuten,1/20/2023 11:27:30 AM,9320.0,1636.0,0.0022878742663881,10.55299,92,Twitter
1498,1969884071,Rakuten,1/20/2023 4:02:34 PM,657333.0,115322.0,0.002663959834192,1009.268,73694,Instagram
1499,276822325,Rakuten,1/20/2023 4:03:04 PM,272589.0,0.0,0.000759021497994,309.0606,8871,Facebook
1500,-1482403050,Rakuten,1/20/2023 4:24:57 PM,125722.0,22057.0,0.0002353563126902,138.6258,1909,Twitter
1501,2132937613,Rakuten,1/20/2023 8:00:21 PM,69381.0,12173.0,0.0429317464172941,134.2108,707,Twitter
1502,1419648327,Rakuten,1/20/2023 8:00:58 PM,4632.0,0.0,0.0020022883295194,10.72425,84,Facebook
1503,1538910378,Rakuten,1/20/2023 8:03:54 PM,43043.0,0.0,0.14268252485854,310.693,10389,Instagram
1504,-1431252134,Rakuten,1/20/2023 8:03:58 PM,3486.0,0.0,0.0032894736842105,16.27864,138,Facebook
1505,1707894005,Rakuten,1/20/2023 8:08:17 PM,471648.0,82746.0,0.0,309.1196,0,Instagram Story
1506,-1788333863,Rakuten,1/20/2023 8:17:57 PM,79582.0,13494.0,0.0001213089531924,7.738981,984,Twitter
1509,1368402055,Rakuten,1/20/2023 8:22:00 PM,79544.0,21487.0,0.0003478955485113,16.66699,4066,Facebook
1511,1372192073,Rakuten,1/20/2023 8:56:21 PM,246863.0,43310.0,0.0004784510268205,1468.289,3881,Twitter
1512,-515813069,Rakuten,1/20/2023 8:57:49 PM,544192.0,95473.0,0.0019625367323234,3922.057,54335,Instagram
1513,661887366,Rakuten,1/20/2023 8:58:14 PM,379363.0,0.0,0.0015124814586902,4129.681,17677,Facebook
1514,-642505781,Rakuten,1/20/2023 9:23:27 PM,773611.0,773611.0,0.0032046399013281,40.38934,88724,Instagram
1519,1849699771,Rakuten,1/20/2023 9:24:50 PM,304095.0,90296.0,0.0015641609745045,44.31962,18281,Facebook
1525,-1785903467,Rakuten,1/20/2023 9:29:47 PM,105659.0,105659.0,0.0,3.422873,12460,TikTok
1529,2023905923,Rakuten,1/20/2023 9:35:05 PM,47250.0,47250.0,0.0024245398773006,5.001009,3952,YouTube
1532,1593708934,Rakuten,1/20/2023 9:43:42 PM,437927.0,76830.0,0.0,132.9388,0,Instagram Story
1533,-216259992,Rakuten,1/20/2023 10:38:00 PM,9042.0,1832.0,0.0024111959034527,0.3831411,97,Twitter
1534,-1454292640,Rakuten,1/20/2023 10:47:00 PM,8351.0,1466.0,0.0,11.59072,0,Twitter
1535,264787579,Rakuten,1/20/2023 11:14:58 PM,23318.0,4091.0,0.0024607277788824,61.07903,99,Twitter
1536,699079028,Rakuten,1/20/2023 11:30:51 PM,15276.0,2680.0,0.0041258730709469,57.81203,547,Instagram
1537,187865280,Rakuten,1/21/2023 12:12:28 AM,817965.0,143503.0,0.0013345001066885,928.1306,10826,Twitter
1538,650223904,Rakuten,1/21/2023 12:13:04 AM,736017.0,0.0,0.0016898517174369,1054.441,19750,Facebook
1539,1977120439,Rakuten,1/21/2023 12:15:48 AM,394444.0,69201.0,0.0,136.8941,0,Instagram Story
1540,1406622482,Rakuten,1/21/2023 12:18:31 AM,5695.0,1000.0,0.0013918230396421,17.21326,56,Twitter
1541,236534354,Rakuten,1/21/2023 12:58:41 AM,7155.0,1598.0,0.0014166418133015,0.1227028,57,Twitter
1542,1357409811,Rakuten,1/21/2023 1:04:10 AM,393371.0,69013.0,0.0,521.7652,0,Instagram Story
1543,678835278,Rakuten,1/21/2023 1:05:25 AM,4876.0,856.0,0.0009941098988493,13.53246,40,Twitter
1544,1768705213,Rakuten,1/21/2023 1:35:52 AM,155098.0,27211.0,0.0003520404540828,175.3326,2856,Twitter
1545,-2038186210,Rakuten,1/21/2023 1:36:32 AM,385304.0,67598.0,0.0,267.9605,0,Instagram Story
1546,-2129093111,Rakuten,1/21/2023 1:48:03 AM,124221.0,21794.0,0.0004320374305889,811.5369,3505,Twitter
1547,-409603561,Rakuten,1/21/2023 1:48:25 AM,863797.0,0.0,0.0028173892330006,5854.083,32928,Facebook
1548,1991275481,Rakuten,1/21/2023 1:55:41 AM,72103.0,22904.0,0.0001438499522965,40.06935,1167,Twitter
1549,201193475,Rakuten,1/21/2023 2:00:07 AM,66604.0,17034.0,0.0001283184051735,8.789219,1041,Twitter
1550,-467525077,Rakuten,1/21/2023 2:13:42 AM,104645.0,18359.0,0.0002549063619722,329.1499,2068,Twitter
1551,1629523102,Rakuten,1/21/2023 2:29:09 AM,73422.0,16322.0,0.0001114284960629,18.27788,904,Twitter
1552,-1216078807,Rakuten,1/21/2023 2:30:07 AM,118826.0,20847.0,0.0002482489145273,34.15147,2014,Twitter
1553,-960527744,Rakuten,1/21/2023 2:34:13 AM,7101.0,1490.0,0.0015905758381589,0.4372056,64,Twitter
1554,-352194804,Rakuten,1/21/2023 2:47:46 AM,22441.0,1919.0,0.0019881703862021,0.5086588,80,Twitter
1555,-219635718,Rakuten,1/21/2023 2:50:27 AM,128749.0,26310.0,0.0002874502924856,69.11367,2332,Twitter
1556,885046195,Rakuten,1/21/2023 2:54:37 AM,242910.0,39149.0,0.0007037101636135,126.6545,5709,Twitter
1557,-1964451964,Rakuten,1/21/2023 2:55:35 AM,644087.0,112998.0,0.0023756526481014,3369.79,19273,Twitter
1558,1359342362,Rakuten,1/21/2023 2:56:07 AM,1255991.0,0.0,0.0046866646998789,5751.205,54775,Facebook
1559,-1912501930,Rakuten,1/21/2023 2:56:08 AM,1441239.0,252849.0,0.0092854516991302,8743.142,257078,Instagram
1560,1083176079,Rakuten,1/21/2023 3:02:45 AM,1151150.0,1151150.0,0.0049245278480115,46.20852,136341,Instagram
1561,-1954696623,Rakuten,1/21/2023 3:03:57 AM,137801.0,24176.0,0.0003802657718772,247.8253,3085,Twitter
1562,379820634,Rakuten,1/21/2023 3:04:08 AM,28858.0,7479.0,0.0074808629088378,65.817,301,Twitter
1564,1296065008,Rakuten,1/21/2023 3:04:26 AM,68471.0,12013.0,0.0155582065811711,76.48013,626,Twitter
1565,810903707,Rakuten,1/21/2023 3:07:02 AM,163420.0,28671.0,0.0004717262543086,222.3432,3827,Twitter
1566,472215849,Rakuten,1/21/2023 3:07:53 AM,685618.0,0.0,0.0016536589439445,818.3534,19327,Facebook
1567,1871918282,Rakuten,1/21/2023 3:08:31 AM,777138.0,136340.0,0.0034074853285615,1130.994,94340,Instagram
1568,-1766503827,Rakuten,1/21/2023 3:14:35 AM,152131.0,30321.0,0.0003182631656732,46.20501,2582,Twitter
1572,-634806217,Rakuten,1/21/2023 3:15:25 AM,9219.0,1671.0,0.0027090168008748,12.81194,109,Twitter
1573,1768072057,Rakuten,1/21/2023 3:18:38 AM,368593.0,64666.0,0.0,393.6089,0,Instagram Story
1574,781657239,Rakuten,1/21/2023 3:19:37 AM,12959.0,2274.0,0.0022865095933989,3.075307,92,Twitter
1575,-1979173245,Rakuten,1/21/2023 3:23:12 AM,118206.0,20738.0,0.0003030947340525,638.1619,2459,Twitter
1576,-1435929439,Rakuten,1/21/2023 3:23:28 AM,199309.0,0.0,0.0006134708968379,1255.766,7170,Facebook
1577,-747823913,Rakuten,1/21/2023 3:23:38 AM,24309.0,4265.0,0.0143159767506728,41.0242,1899,Instagram
1578,1420898942,Rakuten,1/21/2023 3:40:13 AM,14201.0,2492.0,0.0013917884481558,3.2859,56,Twitter
1579,1440292762,Rakuten,1/21/2023 3:43:04 AM,22795.0,4000.0,0.0128459317446796,22.09364,1704,Instagram
1580,1420093711,Rakuten,1/21/2023 3:44:03 AM,583035.0,273176.0,0.0018549580255854,9.181993,21680,Facebook
1582,-801917807,Rakuten,1/21/2023 3:53:10 AM,126504.0,33120.0,0.0002990300874065,1.51867,2426,Twitter
1584,1123938005,Rakuten,1/21/2023 4:33:12 AM,8356.0,1411.0,0.002460421999652,29.5966,99,Twitter
1585,1948932300,Rakuten,1/21/2023 5:02:27 AM,19648.0,3448.0,0.0091715463513523,72.07058,1217,Instagram
1586,-935269699,Rakuten,1/21/2023 9:29:05 AM,58224.0,10215.0,0.0523687203862871,371.703,6952,Instagram
1587,-2122730672,Rakuten,1/21/2023 9:37:00 AM,19035.0,3340.0,0.008596914055706,96.67655,346,Twitter
1588,846963870,Rakuten,1/21/2023 5:03:30 PM,218946.0,38412.0,0.0004816109763923,511.1816,3908,Twitter
1589,-934052767,Rakuten,1/21/2023 5:05:01 PM,416496.0,0.0,0.0009430975024899,687.9201,11023,Facebook
1590,-1488921944,Rakuten,1/21/2023 11:02:00 PM,8030.0,1409.0,0.0011923688394276,32.90287,48,Twitter
1591,-867697174,Rakuten,1/21/2023 11:20:30 PM,151154.0,26315.0,0.000363275776468,4.416997,2948,Twitter
1593,19238349,Rakuten,1/22/2023 12:14:00 AM,9992.0,1753.0,0.0032542541299217,38.45744,131,Twitter
1594,171622245,Rakuten,1/22/2023 2:39:02 AM,152142.0,0.0,0.0001781837749994,17.17107,1446,Twitter
1600,-658146875,Rakuten,1/22/2023 2:45:04 AM,3465.0,608.0,0.0,0.03197902,0,Instagram Story
1602,828265456,Rakuten,1/22/2023 3:17:51 AM,15152.0,0.0,0.0491747234263678,263.0492,3596,Instagram
1603,2049905854,Rakuten,1/22/2023 3:17:57 AM,3072.0,0.0,0.0007151029748283,10.59706,30,Facebook
1604,1312600871,Rakuten,1/22/2023 4:00:00 AM,9168.0,1609.0,0.0011676148361612,34.88304,47,Twitter
1605,-694460194,Rakuten,1/22/2023 8:37:00 AM,11218.0,2426.0,0.0017634494063881,0.1073048,71,Twitter
1606,817301978,Rakuten,1/22/2023 11:14:30 AM,13380.0,2348.0,0.0036005164878824,19.93376,145,Twitter
1607,-1485020747,Rakuten,1/22/2023 1:45:30 PM,487369.0,75982.0,0.0007061198449616,147.2643,5731,Twitter
1609,-835745236,Rakuten,1/22/2023 5:00:04 PM,8274.0,0.0,0.0027950938746988,4.904346,152,Facebook
1610,-923556428,Rakuten,1/22/2023 5:00:06 PM,21935.0,3849.0,0.0340970735893162,39.86561,3457,Instagram
1611,-333144520,Rakuten,1/22/2023 5:00:31 PM,4886.0,858.0,0.0019275781357565,5.294702,84,Twitter
1612,-1010639741,Rakuten,1/22/2023 5:23:20 PM,274783.0,0.0,0.0006089779676254,605.4935,7118,Facebook
1613,108914080,Rakuten,1/22/2023 5:23:40 PM,144881.0,25418.0,0.0002395165314457,250.8716,1944,Twitter
1614,-1841171934,Rakuten,1/22/2023 5:24:30 PM,686903.0,120510.0,0.0024999436389066,1724.612,69306,Instagram
1615,1986832385,Rakuten,1/22/2023 6:11:25 PM,19858.0,3484.0,0.0258124495850594,148.9956,1888,Instagram
1616,-279990656,Rakuten,1/22/2023 6:11:28 PM,1352.0,0.0,0.0005006078809983,7.414338,21,Facebook
1617,1176327442,Rakuten,1/22/2023 6:11:38 PM,2173.0,382.0,0.0030330603579011,18.77072,50,Twitter
1618,-1251401016,Rakuten,1/22/2023 6:26:55 PM,446503.0,78334.0,0.0,798.8702,0,Instagram Story
1619,1625667781,Rakuten,1/22/2023 6:34:09 PM,3933.0,690.0,0.0,0.9012623,0,Instagram Story
1620,1931196040,Rakuten,1/22/2023 10:06:54 PM,303494.0,53245.0,0.0008290160802508,2179.422,6729,Twitter
1621,1584597620,Rakuten,1/22/2023 10:08:37 PM,597224.0,0.0,0.0012222336675325,3599.835,14286,Facebook
1622,-1928146466,Rakuten,1/22/2023 10:39:30 PM,8363.0,1468.0,0.0,5.932932,0,Twitter
1623,1874523323,Rakuten,1/22/2023 10:53:04 PM,414924.0,72794.0,0.0,219.2411,0,Instagram Story
1624,304144029,Rakuten,1/22/2023 11:13:37 PM,102750.0,0.0,0.000198596102958,425.32,1612,Twitter
1627,-1390880543,Rakuten,1/22/2023 11:14:06 PM,393286.0,68998.0,0.0,625.6174,0,Instagram Story
1629,-973121617,Rakuten,1/22/2023 11:25:59 PM,9645.0,1402.0,0.0023579637121795,1.915851,95,Twitter
1631,1994486500,Rakuten,1/22/2023 11:35:36 PM,9730.0,2008.0,0.0019360603653693,55.29826,78,Twitter
1632,717190008,Rakuten,1/22/2023 11:36:13 PM,85490.0,0.0,0.0003620672603246,699.984,4232,Facebook
1636,-641162801,Rakuten,1/22/2023 11:54:38 PM,811369.0,0.0,0.0034697512266428,3142.785,96192,Instagram
1638,1187509225,Rakuten,1/22/2023 11:56:53 PM,381334.0,66901.0,0.0,63.84313,0,Instagram Story
1640,-1014596827,Rakuten,1/23/2023 12:01:14 AM,96679.0,22876.0,0.0001706280083966,44.875,1385,Twitter
1643,337726285,Rakuten,1/23/2023 12:57:33 AM,2760.0,485.0,0.0011471836641046,0.01410476,50,Twitter
1644,2035174948,Rakuten,1/23/2023 12:58:34 AM,14701.0,0.0,0.0065096265239697,0.05812578,354,Facebook
1645,-1904887212,Rakuten,1/23/2023 1:09:08 AM,425692.0,74683.0,0.0009452779773884,525.9221,7673,Twitter
1646,-188706438,Rakuten,1/23/2023 1:09:21 AM,8363.0,1468.0,0.0,8.904858,0,Twitter
1647,1922614546,Rakuten,1/23/2023 1:10:13 AM,664388.0,0.0,0.001841734856571,666.9205,21527,Facebook
1648,363044382,Rakuten,1/23/2023 1:10:25 AM,9350.0,1641.0,0.0019361084220716,27.31225,78,Twitter
1649,-1471549183,Rakuten,1/23/2023 1:16:00 AM,367049.0,64395.0,0.0,119.2845,0,Instagram Story
1650,-1067582839,Rakuten,1/23/2023 1:16:29 AM,3983.0,952.0,0.0013077893770792,0.1046336,57,Twitter
1653,-646339920,Rakuten,1/23/2023 1:18:16 AM,2936.0,516.0,0.0,0.04382423,0,Instagram Story
1656,1528395079,Rakuten,1/23/2023 1:23:28 AM,115114.0,20196.0,0.0002362873855798,101.0376,1918,Twitter
1657,-1952813379,Rakuten,1/23/2023 1:25:56 AM,13036.0,13036.0,0.012802430291852,1.698035,1298,Instagram
1658,-1647185806,Rakuten,1/23/2023 1:27:22 AM,2508.0,598.0,0.0010094984628091,0.6928402,44,Twitter
1659,-712777473,Rakuten,1/23/2023 1:44:51 AM,89616.0,21117.0,0.0001313242125013,24.42954,1066,Twitter
1661,148276418,Rakuten,1/23/2023 1:54:10 AM,109056.0,19636.0,0.000142903885803,42.16816,1160,Twitter
1663,1684436868,Rakuten,1/23/2023 1:58:17 AM,103200.0,62594.0,0.0002372695522553,322.5281,1926,Twitter
1665,-2088164993,Rakuten,1/23/2023 2:04:43 AM,27287.0,6278.0,0.0036239078633836,8.816474,146,Twitter
1667,-242151366,Rakuten,1/23/2023 2:05:19 AM,85489.0,23946.0,0.0001341569180127,35.17516,1089,Twitter
1672,-1791990559,Rakuten,1/23/2023 2:07:04 AM,2636.0,463.0,0.0,0.09415797,0,Instagram Story
1673,1761470259,Rakuten,1/23/2023 2:07:39 AM,6484.0,1138.0,0.0013403827537419,5.814974,54,Twitter
1674,862088208,Rakuten,1/23/2023 2:11:56 AM,1147686.0,1147686.0,0.0024405345376271,345.6769,67659,Instagram
1677,377808688,Rakuten,1/23/2023 2:12:35 AM,347463.0,60959.0,0.0,61.85855,0,Instagram Story
1679,-1022331996,Rakuten,1/23/2023 2:12:47 AM,341606.0,59931.0,0.0,6.816287,0,Instagram Story
1680,-553686684,Rakuten,1/23/2023 2:16:42 AM,12967.0,2892.0,0.0017871326449563,33.27963,72,Twitter
1681,1091044990,Rakuten,1/23/2023 2:19:19 AM,94836.0,20834.0,0.0001470914694585,224.3879,1194,Twitter
1683,24278121,Rakuten,1/23/2023 2:21:07 AM,30425.0,4016.0,0.0019360603653693,1.311348,78,Twitter
1688,-1143312811,Rakuten,1/23/2023 2:22:21 AM,1107686.0,1107686.0,0.0030478636440287,1009.549,84496,Instagram
1691,1784713660,Rakuten,1/23/2023 2:23:44 AM,95066.0,28033.0,0.0001398236817213,52.54938,1135,Twitter
1696,-521097158,Rakuten,1/23/2023 2:29:16 AM,40666.0,11345.0,0.0098297175197339,133.3395,396,Twitter
1698,1531071834,Rakuten,1/23/2023 2:35:42 AM,114666.0,40304.0,0.0001751790287788,12.76996,1422,Twitter
1699,-972654090,Rakuten,1/23/2023 2:37:40 AM,178421.0,178421.0,0.0,12.57837,21129,TikTok
1700,1659523321,Rakuten,1/23/2023 2:40:44 AM,370215.0,64950.0,0.0007919996333814,503.5414,6429,Twitter
1702,-1512862227,Rakuten,1/23/2023 2:41:45 AM,6729.0,1181.0,0.0015885623510722,5.737135,64,Twitter
1703,285262380,Rakuten,1/23/2023 2:42:04 AM,759519.0,0.0,0.0019051308489861,4577.089,22268,Facebook
1705,-1228589130,Rakuten,1/23/2023 2:48:46 AM,330620.0,58004.0,0.0,105.1893,0,Instagram Story
1707,-1164919176,Rakuten,1/23/2023 3:00:46 AM,13933.0,13933.0,0.008600708177577,0.004131679,872,Instagram
1710,608118121,Rakuten,1/23/2023 3:09:26 AM,786366.0,0.0,0.0038993219535025,1393.93,108101,Instagram
1711,1976254377,Rakuten,1/23/2023 3:09:52 AM,228078.0,40014.0,0.0,27.26449,0,Twitter
1714,247790591,Rakuten,1/23/2023 3:12:38 AM,439487.0,260946.0,0.0013314869500076,97.47139,15563,Facebook
1716,-1758988600,Rakuten,1/23/2023 3:14:13 AM,164014.0,123867.0,0.000277794100491,146.8183,2255,Twitter
1719,1729870753,Rakuten,1/23/2023 3:15:07 AM,49841.0,14886.0,0.0100526211278793,13.96766,405,Twitter
1722,-1995288512,Rakuten,1/23/2023 3:21:45 AM,10229.0,2202.0,0.0018865114431812,1.676235,76,Twitter
1727,1626610717,Rakuten,1/23/2023 3:22:14 AM,85438.0,15314.0,0.0001223276851943,26.13714,993,Twitter
1728,242778399,Rakuten,1/23/2023 3:26:48 AM,330531.0,57988.0,0.0,70.66571,0,Instagram Story
1729,112847666,Rakuten,1/23/2023 3:26:58 AM,326350.0,57255.0,0.0,123.6823,0,Instagram Story
1730,767288594,Rakuten,1/23/2023 3:36:59 AM,8911.0,1653.0,0.0020352444775378,18.17326,82,Twitter
1732,-1485379257,Rakuten,1/23/2023 3:37:14 AM,99128.0,22007.0,0.0001252833041087,228.5526,1017,Twitter
1733,1186036354,Rakuten,1/23/2023 3:38:31 AM,17383.0,4357.0,0.0029287664432861,19.20562,118,Twitter
1734,-1212655592,Rakuten,1/23/2023 3:40:16 AM,104555.0,45860.0,0.000301916248484,637.1857,3529,Facebook
1735,309263090,Rakuten,1/23/2023 3:49:53 AM,313307.0,54967.0,0.0,7.832605,0,Instagram Story
1736,-388134087,Rakuten,1/23/2023 3:50:49 AM,10568.0,2224.0,0.0023082650781831,16.15833,93,Twitter
1737,457372821,Rakuten,1/23/2023 3:56:07 AM,635184.0,111436.0,0.0022878533980203,1138.511,18572,Twitter
1738,95568830,Rakuten,1/23/2023 3:56:35 AM,2169278.0,0.0,0.0085678681034081,3580.315,100147,Facebook
1739,1006602536,Rakuten,1/23/2023 3:57:16 AM,2668571.0,468171.0,0.019092613450372,6185.713,529305,Instagram
1740,580474541,Rakuten,1/23/2023 4:05:03 AM,1090111.0,191248.0,0.0015293791706071,527.4681,12415,Twitter
1741,2143164800,Rakuten,1/23/2023 4:05:22 AM,1511616.0,265196.0,0.0062870123300036,1827.462,174295,Instagram
1742,-251034979,Rakuten,1/23/2023 4:05:44 AM,1231703.0,0.0,0.0026590702519499,409.1562,31081,Facebook
1743,988016184,Rakuten,1/23/2023 4:06:54 AM,323733.0,56796.0,0.0,16.02553,0,Instagram Story
1744,2083965241,Rakuten,1/23/2023 4:20:30 AM,93189.0,25220.0,9.00517458766833e-05,2.878042,731,Twitter
1745,-1978423790,Rakuten,1/23/2023 4:21:44 AM,14954.0,2624.0,0.0022338049143708,39.73907,90,Twitter
1746,1922590217,Rakuten,1/23/2023 4:21:54 AM,117672.0,36144.0,0.0003461471072162,4.399146,4046,Facebook
1749,439575933,Rakuten,1/23/2023 4:22:43 AM,104383.0,39055.0,0.06289192519171,13.59811,3420,Facebook
1760,1298918426,Rakuten,1/23/2023 5:07:30 AM,2476.0,527.0,0.0005047492314045,0.9671795,22,Twitter
1769,-139545085,Rakuten,1/23/2023 6:02:00 AM,118139.0,22400.0,0.0001310678146597,44.18091,1064,Twitter
1771,-1957936805,Rakuten,1/23/2023 6:02:03 AM,137939.0,66088.0,0.0003743795702368,50.80651,4376,Facebook
1773,907292441,Rakuten,1/23/2023 6:45:00 AM,121122.0,20759.0,0.0001348850908367,1.888282,1095,Twitter
1776,-1120230953,Rakuten,1/23/2023 8:59:39 AM,11696.0,2597.0,0.0019851609221072,0.2427203,80,Twitter
1793,1551886798,Rakuten,1/23/2023 9:25:03 AM,14122.0,2478.0,0.0032755968038116,1.535631,132,Twitter
1794,1958062971,Rakuten,1/23/2023 9:48:08 AM,12140.0,2130.0,0.0033499590560559,47.75633,135,Twitter
1795,-313816114,Rakuten,1/23/2023 10:30:34 AM,25088.0,4402.0,0.0151742463258619,23.70307,2033,Instagram
1797,-1601816916,Rakuten,1/23/2023 7:12:28 PM,110362.0,21279.0,0.0001596327854701,0.01246438,1296,Twitter
1810,931139290,Rakuten,1/23/2023 7:15:11 PM,360320.0,129892.0,0.0014026840062455,3.102777,16396,Facebook
1825,-894512420,Rakuten,1/23/2023 7:22:12 PM,11781.0,11781.0,0.0003335365853658,2.479887,547,YouTube
1838,581288619,Rakuten,1/23/2023 8:07:03 PM,7260.0,0.0,0.0005538771399798,1.144,44,Instagram
1842,1691027230,Rakuten,1/23/2023 8:08:04 PM,717.0,0.0,0.0,1.257895,0,Twitter
1846,999562712,Rakuten,1/23/2023 8:32:28 PM,92487.0,0.0,0.0001111006689073,266.25,902,Twitter
1853,-1732000236,Rakuten,1/23/2023 8:34:53 PM,9371.0,0.0,0.0102215508559919,114.822,812,Instagram
1857,-889258263,Rakuten,1/23/2023 8:35:44 PM,397.0,0.0,0.0005788712011577,1.0,2,Twitter
1861,1028548053,Rakuten,1/23/2023 8:37:45 PM,244283.0,0.0,0.0006532626903934,1738.742,7636,Facebook
1868,-1618409008,Rakuten,1/23/2023 9:56:52 PM,84761.0,26432.0,0.0002808618926874,4.998401,3283,Facebook
1874,-789931923,Rakuten,1/23/2023 9:57:01 PM,104100.0,18821.0,0.0001193514376367,3.062005,969,Twitter
1880,1705844447,Rakuten,1/23/2023 10:50:42 PM,102035.0,102035.0,0.0,0.5593262,6527,TikTok
1886,-77945123,Rakuten,1/23/2023 10:51:30 PM,11164.0,1959.0,0.0024571244198456,5.345514,99,Twitter
1887,-1337217688,Rakuten,1/24/2023 3:17:52 AM,15664.0,3665.0,0.003472911291923,8.603575,140,Twitter
1895,-445158890,Rakuten,1/24/2023 6:32:05 AM,70957.0,12449.0,0.066047072305025,182.3008,8876,Instagram
1896,-1223276151,Rakuten,1/24/2023 10:23:00 AM,17772.0,3118.0,0.0046864539165364,19.49959,189,Twitter
1897,1223307739,Rakuten,1/24/2023 5:01:18 PM,1049917.0,549512.0,0.0033760048206092,6100.17,93687,Instagram
1898,105377492,Rakuten,1/24/2023 5:02:58 PM,654511.0,0.0,0.001080506364807,2806.522,12630,Facebook
1899,905999909,Rakuten,1/24/2023 8:32:44 PM,195530.0,34304.0,0.0004770509434747,79.27558,3874,Twitter
1900,2100644008,Rakuten,1/24/2023 9:53:05 PM,545795.0,0.0,0.0017923744140199,1877.808,20951,Facebook
1901,639042153,Rakuten,1/25/2023 1:17:16 AM,1887944.0,0.0,0.013538850275532,13278.2,375840,Instagram
1902,1320654853,Rakuten,1/25/2023 11:17:00 AM,8987.0,1577.0,0.0024018818868391,16.6592,97,Twitter
1903,1021322632,Rakuten,1/25/2023 3:04:30 PM,256528.0,44306.0,0.0006171672969044,73.61239,5013,Twitter
1904,-681546730,Rakuten,1/25/2023 5:00:32 PM,70188.0,0.0,0.0482344375682563,254.645,795,Twitter
1906,-2062464753,Rakuten,1/25/2023 5:01:59 PM,870.0,0.0,0.0005006317495887,5.817,21,Facebook
1908,459341250,Rakuten,1/25/2023 5:03:00 PM,664096.0,0.0,0.0670229195424292,6768.464,4904,Instagram
1910,-1887405149,Rakuten,1/25/2023 5:07:00 PM,4425.0,777.0,0.0,10.25538,0,Instagram Story
1911,1320977534,Rakuten,1/25/2023 5:24:04 PM,294114.0,0.0,0.0006679945568025,670.3969,7808,Facebook
1912,2007888220,Rakuten,1/25/2023 5:40:00 PM,107626.0,18882.0,0.0002196277531182,191.4115,1784,Twitter
1913,-1425952755,Rakuten,1/25/2023 5:40:38 PM,714095.0,125280.0,0.0032847799221211,1794.637,91248,Instagram
1914,585713169,Rakuten,1/25/2023 6:40:00 PM,152133.0,26690.0,0.0002965688133209,9.845011,2409,Twitter
1915,1435510470,Rakuten,1/25/2023 6:40:02 PM,533572.0,0.0,0.0012078313464316,239.719,14118,Facebook
1916,-523816237,Rakuten,1/26/2023 12:22:59 AM,602233.0,105655.0,0.0,406.7131,0,Instagram Story
1917,-405651907,Rakuten,1/26/2023 12:24:04 AM,564896.0,99105.0,0.0,868.6494,0,Instagram Story
1919,-489326382,Rakuten,1/26/2023 12:49:55 AM,553329.0,97076.0,0.0,974.3231,0,Instagram Story
1922,113401151,Rakuten,1/26/2023 12:58:55 AM,98713.0,0.0,0.0002053298862204,618.07,1668,Twitter
1926,2024724478,Rakuten,1/26/2023 1:02:12 AM,153058.0,0.0,0.0004476111067099,1226.364,5232,Facebook
1929,-361015500,Rakuten,1/26/2023 1:18:17 AM,21811.0,4600.0,0.0022279985146676,55.86816,90,Twitter
1930,-1062685944,Rakuten,1/26/2023 1:18:36 AM,228242.0,40043.0,0.0,422.8726,0,Twitter
